"id","carteira_id","condominio_id","unidade_id","operador_id","competencia","vencimento","valor_original","valor_atualizado","status","observacoes","ultima_interacao_at","created_at","updated_at","origem_importacao","conversao_relatorio_id","importacao_id","estado","score_recuperacao","probabilidade_acordo","ultima_interacao_em","proxima_acao_em","automacao_bloqueada","dias_atraso","score_prioridade","score_engajamento","score_risco","classificacao_ia","recomendacao_ia","juros","multa","correcao","desconto","observacao_financeira","status_operacional","status_financeiro","planilha_debitos_competencia","planilha_debitos_atualizada_em","planilha_debitos_solicitacao_id","bloqueio_formalizacao_motivo"
"996b9dcd-139f-4024-92f6-ccac89d98962","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","7abae8fe-654a-4efb-bec9-a5e09e0a18ee",,"03/2024","2024-03-25","96.34","137.95","suspenso","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002401 | Multa: R$ 1,93 | Correção: R$ 10,35 | Juros: R$ 29,33 | Total do Recibo: R$ 137,95",,"2026-07-16T16:57:35.879484+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"29.33","1.93","10.35","0",,"suspenso","em_aberto",,,,
"48c1eec2-63ea-4714-8fe0-3e3aea4ed615","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","7abae8fe-654a-4efb-bec9-a5e09e0a18ee",,"04/2025","2025-04-10","289.03","362.04","novo","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002444 | Multa: R$ 5,78 | Correção: R$ 20,01 | Juros: R$ 47,22 | Total do Recibo: R$ 362,04",,"2026-07-16T16:57:36.757838+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"47.22","5.78","20.01","0",,"novo","em_aberto",,,,
"cb31e86b-cc99-4b75-946a-52910948afea","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","7abae8fe-654a-4efb-bec9-a5e09e0a18ee",,"04/2024","2024-04-10","300.95","430.94","suspenso","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002410 | Multa: R$ 6,02 | Correção: R$ 32,35 | Juros: R$ 91,62 | Total do Recibo: R$ 430,94",,"2026-07-16T16:57:36.077852+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"91.62","6.02","32.35","0",,"suspenso","em_aberto",,,,
"57a65d8e-2757-4abd-a148-fe551f75b391","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","7abae8fe-654a-4efb-bec9-a5e09e0a18ee",,"07/2024","2024-07-10","350.95","485.7","suspenso","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002428 | Multa: R$ 7,02 | Correção: R$ 33,72 | Juros: R$ 94,01 | Total do Recibo: R$ 485,70",,"2026-07-16T16:57:36.2878+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"94.01","7.02","33.72","0",,"suspenso","em_aberto",,,,
"d25bfcd1-79bf-46c2-8ed4-6bf71ea68967","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","7abae8fe-654a-4efb-bec9-a5e09e0a18ee",,"08/2024","2024-08-12","350.95","480.57","suspenso","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004002436 | Multa: R$ 7,02 | Correção: R$ 32,74 | Juros: R$ 89,86 | Total do Recibo: R$ 480,57",,"2026-07-16T16:57:36.518823+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"89.86","7.02","32.74","0",,"suspenso","em_aberto",,,,
"1064de8f-ab9a-4fba-a56c-9b1860453f2f","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","ac11b924-25b1-4e37-a9e1-71af87851b9c",,"08/2024","2024-08-12","341.38","467.47","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001073 | Multa: R$ 6,83 | Correção: R$ 31,85 | Juros: R$ 87,41 | Total do Recibo: R$ 467,47",,"2026-07-16T16:56:41.502315+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"87.41","6.83","31.85","0",,"judicializado","em_aberto",,,,
"348a643c-0aa1-4f7c-9da7-733d593d16ec","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","ac11b924-25b1-4e37-a9e1-71af87851b9c",,"09/2024","2024-09-10","341.38","462.48","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001081 | Multa: R$ 6,83 | Correção: R$ 30,87 | Juros: R$ 83,40 | Total do Recibo: R$ 462,48",,"2026-07-16T16:56:41.732329+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"83.4","6.83","30.87","0",,"judicializado","em_aberto",,,,
"da459179-56cf-4b7d-a0dd-26f92ff44858","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","ac11b924-25b1-4e37-a9e1-71af87851b9c",,"10/2024","2024-10-10","341.38","459.33","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001090 | Multa: R$ 6,83 | Correção: R$ 31,40 | Juros: R$ 79,72 | Total do Recibo: R$ 459,33",,"2026-07-16T16:56:41.95504+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"79.72","6.83","31.4","0",,"judicializado","em_aberto",,,,
"07ce57fd-07b6-4513-9c81-d37af672aee7","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","ac11b924-25b1-4e37-a9e1-71af87851b9c",,"11/2024","2024-11-11","341.38","453.35","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001103 | Multa: R$ 6,83 | Correção: R$ 29,58 | Juros: R$ 75,56 | Total do Recibo: R$ 453,35",,"2026-07-16T16:56:42.192272+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"75.56","6.83","29.58","0",,"judicializado","em_aberto",,,,
"9795ecf0-1ceb-41ab-bc39-f53823bb0661","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","ac11b924-25b1-4e37-a9e1-71af87851b9c",,"12/2024","2024-12-10","341.38","446.86","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001111 | Multa: R$ 6,83 | Correção: R$ 27,30 | Juros: R$ 71,35 | Total do Recibo: R$ 446,86",,"2026-07-16T16:56:42.376625+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"71.35","6.83","27.3","0",,"judicializado","em_aberto",,,,
"b3a35cb2-213a-48a3-bc40-523439144e82","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","ac11b924-25b1-4e37-a9e1-71af87851b9c",,"01/2025","2025-01-10","291.38","376.96","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001120 | Multa: R$ 5,83 | Correção: R$ 22,25 | Juros: R$ 57,50 | Total do Recibo: R$ 376,96",,"2026-07-16T16:56:42.661019+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"57.5","5.83","22.25","0",,"judicializado","em_aberto",,,,
"d10ec099-d5bc-43e4-9848-641b3dbc4147","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","ac11b924-25b1-4e37-a9e1-71af87851b9c",,"02/2025","2025-02-10","279.85","357.26","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001138 | Multa: R$ 5,60 | Correção: R$ 19,90 | Juros: R$ 51,91 | Total do Recibo: R$ 357,26",,"2026-07-16T16:56:42.856157+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"51.91","5.6","19.9","0",,"judicializado","em_aberto",,,,
"613c9f1f-d166-49d6-8a23-8f482a77a200","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","ac11b924-25b1-4e37-a9e1-71af87851b9c",,"03/2025","2025-03-10","279.85","353.6","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001146 | Multa: R$ 5,60 | Correção: R$ 19,38 | Juros: R$ 48,77 | Total do Recibo: R$ 353,60",,"2026-07-16T16:56:43.090349+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"48.77","5.6","19.38","0",,"judicializado","em_aberto",,,,
"1b22adc2-0c0f-4291-a8d9-0032da6dbfd4","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","ac11b924-25b1-4e37-a9e1-71af87851b9c",,"04/2025","2025-04-10","279.85","350.55","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001154 | Multa: R$ 5,60 | Correção: R$ 19,38 | Juros: R$ 45,72 | Total do Recibo: R$ 350,55",,"2026-07-16T16:56:43.310612+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"45.72","5.6","19.38","0",,"judicializado","em_aberto",,,,
"c8dbead2-9142-4448-834e-c4ef13b5a84e","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","ac11b924-25b1-4e37-a9e1-71af87851b9c",,"05/2025","2025-05-12","279.85","341.1","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004001162 | Multa: R$ 5,60 | Correção: R$ 13,76 | Juros: R$ 41,89 | Total do Recibo: R$ 341,10",,"2026-07-16T16:56:43.528688+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"41.89","5.6","13.76","0",,"judicializado","em_aberto",,,,
"f4e70a1d-95fe-4ffd-affe-f2f5b24fad73","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","3deb8a89-e1a4-433f-8545-1b8ca6f9e02c",,"01/2025","2025-01-10","121.89","157.68","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004026252 | Multa: R$ 2,44 | Correção: R$ 9,30 | Juros: R$ 24,05 | Total do Recibo: R$ 157,68",,"2026-07-16T16:57:34.838083+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"24.05","2.44","9.3","0",,"judicializado","em_aberto",,,,
"5a0ff647-955c-43b5-ab6f-781d4f7a5043","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","3deb8a89-e1a4-433f-8545-1b8ca6f9e02c",,"02/2025","2025-02-10","289.03","368.97","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004008701 | Multa: R$ 5,78 | Correção: R$ 20,55 | Juros: R$ 53,61 | Total do Recibo: R$ 368,97",,"2026-07-16T16:57:35.033521+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"53.61","5.78","20.55","0",,"judicializado","em_aberto",,,,
"c71df182-3e82-4416-b8e0-5e2951c88820","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","3deb8a89-e1a4-433f-8545-1b8ca6f9e02c",,"03/2025","2025-03-10","289.03","365.19","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004008710 | Multa: R$ 5,78 | Correção: R$ 20,01 | Juros: R$ 50,37 | Total do Recibo: R$ 365,19",,"2026-07-16T16:57:35.249564+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"50.37","5.78","20.01","0",,"judicializado","em_aberto",,,,
"7279a256-7e2f-40f0-a0f2-8484c58f4f8c","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","3deb8a89-e1a4-433f-8545-1b8ca6f9e02c",,"04/2025","2025-04-10","289.03","362.04","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004008728 | Multa: R$ 5,78 | Correção: R$ 20,01 | Juros: R$ 47,22 | Total do Recibo: R$ 362,04",,"2026-07-16T16:57:35.442748+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"47.22","5.78","20.01","0",,"judicializado","em_aberto",,,,
"f1c7f709-f797-4526-a8e4-f6978c4dc325","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","3deb8a89-e1a4-433f-8545-1b8ca6f9e02c",,"05/2025","2025-05-12","289.03","352.28","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004008736 | Multa: R$ 5,78 | Correção: R$ 14,21 | Juros: R$ 43,26 | Total do Recibo: R$ 352,28",,"2026-07-16T16:57:35.658001+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"43.26","5.78","14.21","0",,"judicializado","em_aberto",,,,
"7b47f6c1-2d93-4cbc-9999-6700236709e6","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"03/2024","2024-03-25","93.27","133.57","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003289 | Multa: R$ 1,87 | Correção: R$ 10,03 | Juros: R$ 28,40 | Total do Recibo: R$ 133,57",,"2026-07-16T16:58:08.208785+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"28.4","1.87","10.03","0",,"judicializado","em_aberto",,,,
"4fb2786b-0a97-4008-a80f-1bf0f894a993","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"04/2024","2024-04-10","291.38","417.23","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003297 | Multa: R$ 5,83 | Correção: R$ 31,32 | Juros: R$ 88,70 | Total do Recibo: R$ 417,23",,"2026-07-16T16:58:08.420282+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"88.7","5.83","31.32","0",,"judicializado","em_aberto",,,,
"513d1a55-c71d-464b-8599-dc349e43fe3b","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"06/2024","2024-06-10","341.38","478.46","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003300 | Multa: R$ 6,83 | Correção: R$ 34,56 | Juros: R$ 95,69 | Total do Recibo: R$ 478,46",,"2026-07-16T16:58:08.634101+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"95.69","6.83","34.56","0",,"judicializado","em_aberto",,,,
"924d4875-42f9-4f2d-9d83-4a1a1f96c957","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"07/2024","2024-07-10","341.38","472.45","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003319 | Multa: R$ 6,83 | Correção: R$ 32,80 | Juros: R$ 91,44 | Total do Recibo: R$ 472,45",,"2026-07-16T16:58:08.828415+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"91.44","6.83","32.8","0",,"judicializado","em_aberto",,,,
"197faa6f-8f33-43df-99b2-749d0ec3f112","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"08/2024","2024-08-12","341.38","467.47","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003327 | Multa: R$ 6,83 | Correção: R$ 31,85 | Juros: R$ 87,41 | Total do Recibo: R$ 467,47",,"2026-07-16T16:58:09.04206+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"87.41","6.83","31.85","0",,"judicializado","em_aberto",,,,
"bbfa7910-5946-4059-ad48-88a1088183ab","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"09/2024","2024-09-10","341.38","462.48","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003335 | Multa: R$ 6,83 | Correção: R$ 30,87 | Juros: R$ 83,40 | Total do Recibo: R$ 462,48",,"2026-07-16T16:58:09.254212+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"83.4","6.83","30.87","0",,"judicializado","em_aberto",,,,
"e4d96039-280f-4b71-a981-9d65d453c7a8","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"10/2024","2024-10-10","341.38","459.33","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003343 | Multa: R$ 6,83 | Correção: R$ 31,40 | Juros: R$ 79,72 | Total do Recibo: R$ 459,33",,"2026-07-16T16:58:09.487615+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"79.72","6.83","31.4","0",,"judicializado","em_aberto",,,,
"7dbcbcf9-7516-4289-b698-00c3cf5b5102","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"11/2024","2024-11-11","341.38","453.35","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003351 | Multa: R$ 6,83 | Correção: R$ 29,58 | Juros: R$ 75,56 | Total do Recibo: R$ 453,35",,"2026-07-16T16:58:09.693319+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"75.56","6.83","29.58","0",,"judicializado","em_aberto",,,,
"78719a1a-d145-42c9-8a59-0b0e6f8de66d","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"12/2024","2024-12-10","341.38","446.86","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003360 | Multa: R$ 6,83 | Correção: R$ 27,30 | Juros: R$ 71,35 | Total do Recibo: R$ 446,86",,"2026-07-16T16:58:09.903378+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"71.35","6.83","27.3","0",,"judicializado","em_aberto",,,,
"4fe26df2-b17e-4511-852f-41c351f0efaf","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"01/2025","2025-01-10","291.38","376.96","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003378 | Multa: R$ 5,83 | Correção: R$ 22,25 | Juros: R$ 57,50 | Total do Recibo: R$ 376,96",,"2026-07-16T16:58:10.109594+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"57.5","5.83","22.25","0",,"judicializado","em_aberto",,,,
"48611019-54ce-464a-8d48-5b35da1b2060","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"02/2025","2025-02-10","279.85","357.26","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003386 | Multa: R$ 5,60 | Correção: R$ 19,90 | Juros: R$ 51,91 | Total do Recibo: R$ 357,26",,"2026-07-16T16:58:10.367613+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"51.91","5.6","19.9","0",,"judicializado","em_aberto",,,,
"e568ee71-bc9d-4d58-9b48-83f5c80c3463","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"03/2025","2025-03-10","279.85","353.6","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003394 | Multa: R$ 5,60 | Correção: R$ 19,38 | Juros: R$ 48,77 | Total do Recibo: R$ 353,60",,"2026-07-16T16:58:10.575789+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"48.77","5.6","19.38","0",,"judicializado","em_aberto",,,,
"733f7e03-3a6a-4cf8-8d0c-5f5ccfbbe5f6","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"04/2025","2025-04-10","279.85","350.55","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003408 | Multa: R$ 5,60 | Correção: R$ 19,38 | Juros: R$ 45,72 | Total do Recibo: R$ 350,55",,"2026-07-16T16:58:10.819724+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"45.72","5.6","19.38","0",,"judicializado","em_aberto",,,,
"e4acbd68-fc98-46db-a360-fbc8d1995a3b","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","f34b3d3e-f773-40a3-8021-148418bd8cd4",,"05/2025","2025-05-12","279.85","341.1","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003416 | Multa: R$ 5,60 | Correção: R$ 13,76 | Juros: R$ 41,89 | Total do Recibo: R$ 341,10",,"2026-07-16T16:58:11.006447+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"41.89","5.6","13.76","0",,"judicializado","em_aberto",,,,
"2fbd952e-03db-421c-b1b7-1b952ff4e32f","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","a4a7e791-3b2d-45c2-b2f1-66588706e2e1",,"03/2024","2024-03-25","93.27","133.57","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003750 | Multa: R$ 1,87 | Correção: R$ 10,03 | Juros: R$ 28,40 | Total do Recibo: R$ 133,57",,"2026-07-16T16:58:26.157747+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"28.4","1.87","10.03","0",,"judicializado","em_aberto",,,,
"d43fe537-0190-4fc1-99f1-cc7e8f795495","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","a4a7e791-3b2d-45c2-b2f1-66588706e2e1",,"04/2024","2024-04-10","291.38","417.23","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003769 | Multa: R$ 5,83 | Correção: R$ 31,32 | Juros: R$ 88,70 | Total do Recibo: R$ 417,23",,"2026-07-16T16:58:26.425329+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"88.7","5.83","31.32","0",,"judicializado","em_aberto",,,,
"ba23cbe9-da73-4b1b-84dc-db1d172e32a5","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","a4a7e791-3b2d-45c2-b2f1-66588706e2e1",,"05/2024","2024-05-10","341.38","484.08","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004003777 | Multa: R$ 6,83 | Correção: R$ 35,98 | Juros: R$ 99,89 | Total do Recibo: R$ 484,08",,"2026-07-16T16:58:26.663004+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"99.89","6.83","35.98","0",,"judicializado","em_aberto",,,,
"124cb0ef-c7d5-4b4f-a024-7a58a1eadfd0","f2794994-c616-4a17-9a5c-fd44aa9d906c","2b1aa7ca-91d6-44fc-b667-8fb9bfeffb53","e4117ff8-b11c-4fbb-9b5f-38db9b230279",,"10/2024","2024-10-10","88.88","119.58","judicializado","Origem: Conversão de Relatório | Sistema: Safira | Recibo: 3004036401 | Multa: R$ 1,78 | Correção: R$ 8,17 | Juros: R$ 20,75 | Total do Recibo: R$ 119,58",,"2026-07-16T16:59:03.818336+00:00","2026-08-12T14:47:42.684518+00:00","importacao_cobrancas - 16/07/2026, 13:55",,,"novo","0","0",,,"false","0","0","0","0",,,"20.75","1.78","8.17","0",,"judicializado","em_aberto",,,,
